# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	1.1.2
#@/tick	6213
#@/user_id	88a4665f-cb8c-4a39-a4d3-76505fd31b15
a 	啊	c=2 d=0.00311829 t=6213
xuan qu 	選取	c=0 d=7.84998e-007 t=6213
xuan qu le 	選取了	c=1 d=7.88932e-006 t=6213
xuan ze 	選擇	c=1 d=0.0893673 t=6213
xun huan 	循環	c=0 d=0.00239928 t=6213
xun lian 	訓練	c=0 d=0.0245367 t=6213
xun lian shu ju 	訓練數據	c=1 d=0.246597 t=6213
ya 	亞	c=2 d=1.82339e-010 t=6213
ya 	呀	c=10 d=0.03587 t=6213
ya li 	壓力	c=1 d=7.02105e-010 t=6213
ya li bu fen 	壓力部分	c=1 d=6.27047e-010 t=6213
ya zhou 	亞洲	c=1 d=4.56508e-011 t=6213
yan chi 	延遲	c=1 d=1.03476e-010 t=6213
yan zheng 	驗證	c=2 d=7.501e-010 t=6213
yang li 	樣例	c=1 d=1 t=5949
yao 	要	c=1 d=0.0145568 t=6213
yao bu yao 	要不要	c=0 d=1.62893e-006 t=6213
yao bu yao yu yue 	要不要預約	c=1 d=1.6371e-005 t=6213
yao kan 	要看	c=2 d=0.00405184 t=6213
yao me 	要麼	c=3 d=0.175216 t=6213
yao qu fen 	要區分	c=1 d=1 t=5196
yao tong ji 	要統計	c=1 d=9.19138e-009 t=6213
yao wen 	要問	c=1 d=1.32039e-005 t=6213
yao xia 	要下	c=1 d=1.81834e-005 t=6213
yao yi xia 	要一下	c=1 d=1.13941e-006 t=6213
ye 	也	c=2 d=0.0410415 t=6213
ye 	頁	c=0 d=7.03061e-008 t=6213
ye bu 	也不	c=0 d=0.0226502 t=6213
ye bu shi 	也不是	c=1 d=0.00653881 t=6213
ye cha tai duo 	也差太多	c=1 d=1.24994e-007 t=6213
ye dui ying 	也對應	c=1 d=1.19514e-009 t=6213
ye hai 	也還	c=0 d=3.1289e-009 t=6213
ye hai shi 	也還是	c=1 d=3.14458e-008 t=6213
ye hen da 	也很大	c=2 d=2.66427e-006 t=6213
ye hui 	也會	c=1 d=0.0581979 t=6213
ye hui guo lv 	也會過濾	c=1 d=0.159614 t=6213
ye hui kan 	也會看	c=1 d=1 t=5017
ye hui tiao zhuan 	也會跳轉	c=1 d=0.425283 t=6213
ye hui ting 	也會停	c=1 d=1 t=5026
ye ji hu yi zhi 	也幾乎一致	c=1 d=4.61018e-009 t=6213
ye jiu 	也就	c=1 d=0.000422213 t=6213
ye jiu hui you wen ti 	也就會有問題	c=1 d=1 t=5038
ye jiu shi 	也就是	c=2 d=9.59163e-010 t=6213
ye ke neng 	也可能	c=1 d=1 t=5110
ye ke yi 	也可以	c=1 d=2.24062e-010 t=6213
ye mei 	也沒	c=1 d=0.0123389 t=6213
ye mei fa xian 	也沒發現	c=1 d=5.85968e-007 t=6213
ye mei na 	也沒拿	c=1 d=0.250324 t=6213
ye mei you 	也沒有	c=1 d=8.03202e-011 t=6213
ye mian 	頁面	c=5 d=0.343026 t=6213
ye neng 	也能	c=0 d=0.1 t=5827
ye neng kan dao 	也能看到	c=1 d=1 t=5828
ye sheng cheng 	也生成	c=1 d=1.17735e-009 t=6213
ye shi 	也是	c=6 d=4.26726e-005 t=6213
ye suan 	也算	c=0 d=0.00159229 t=6213
ye suan shi 	也算是	c=1 d=0.0160027 t=6213
ye wu 	業務	c=0 d=0.1 t=5437
ye wu tiao zheng 	業務調整	c=1 d=1 t=5438
ye xu yao 	也需要	c=1 d=1 t=6025
ye yao 	也要	c=0 d=1.76035e-007 t=6213
ye yao cha 	也要查	c=1 d=1.76917e-006 t=6213
ye you 	也有	c=2 d=0.00170395 t=6213
ye you fen hong 	也有分紅	c=1 d=0.0139818 t=6213
ye you ge 	也有個	c=1 d=1 t=5014
ye you hen duo 	也有很多	c=1 d=0.00211225 t=6213
ye you ling wai 	也有另外	c=1 d=1 t=5210
ye zai 	也在	c=0 d=0.00776922 t=6213
ye zai zhe ge 	也在這個	c=1 d=0.0780817 t=6213
ye zeng jia 	也增加	c=1 d=0.000338834 t=6213
yi 	一	c=1 d=7.10458e-005 t=6213
yi 	億	c=1 d=6.55908e-010 t=6213
yi 	已	c=0 d=5.97731e-005 t=6213
yi ban 	一般	c=8 d=0.0231695 t=6213
yi bu fen 	一部分	c=0 d=1.29446e-008 t=6213
yi ceng 	一層	c=1 d=0.00204486 t=6213
yi chang 	一場	c=1 d=2.8175e-010 t=6213
yi chang 	異常	c=8 d=0.0111967 t=6213
yi ci 	一次	c=2 d=0.00136914 t=6213
yi ci 	依次	c=1 d=1.25015e-009 t=6213
yi di 	異地	c=2 d=0.00192098 t=6213
yi dian 	一點	c=0 d=0.1 t=5108
yi ding 	一定	c=1 d=0.0185924 t=6213
yi ding yao 	一定要	c=1 d=2.76124e-008 t=6213
yi ding zhao bu dao 	一定找不到	c=1 d=1 t=5383
yi dong 	移動	c=3 d=4.75115e-009 t=6213
yi duan shi jian 	一段時間	c=1 d=3.38575e-006 t=6213
yi fen zhong 	一分鐘	c=1 d=1 t=5010
yi ge 	一個	c=22 d=1.21185 t=6213
yi ge di qu 	一個地區	c=1 d=1.12846e-010 t=6213
yi ge ren 	一個人	c=1 d=0.000140192 t=6213
yi ge yuan su 	一個元素	c=1 d=0.594521 t=6213
yi hou 	以後	c=2 d=0.0399551 t=6213
yi hui 	一會	c=0 d=0.1 t=5751
yi ji 	一級	c=0 d=5.35535e-008 t=6213
yi ji 	以及	c=2 d=8.88137e-010 t=6213
yi ji kai guan 	一級開關	c=1 d=5.38219e-007 t=6213
yi jing 	已經	c=7 d=1.21854 t=6213
yi jing chao le 	已經超了	c=1 d=1 t=5771
yi jing chao xian 	已經超限	c=1 d=1 t=5621
yi jing zai 	已經在	c=0 d=0.1 t=5961
yi jing zai tou fang le 	已經在投放了	c=1 d=1 t=5962
yi lai 	依賴	c=0 d=0.1 t=5032
yi lie 	一列	c=0 d=4.14965e-010 t=6213
yi lou 	泄漏	c=3 d=0.0105158 t=6213
yi lou 	遺漏	c=2 d=0.0106208 t=6213
yi nei 	以內	c=1 d=1 t=5594
yi pai cha 	已排查	c=1 d=7.54217e-006 t=6213
yi qi 	一起	c=1 d=1.87889e-008 t=6213
yi qian 	以前	c=6 d=0.38753 t=6213
yi qian duo 	一千多	c=1 d=1 t=5645
yi quan 	一圈	c=0 d=0.00202419 t=6213
yi shang 	以上	c=2 d=0.00241883 t=6213
yi si 	意思	c=1 d=0.348192 t=6213
yi tian 	一天	c=4 d=3.29319e-006 t=6213
yi wan cheng 	一完成	c=1 d=0.000584356 t=6213
yi wan cheng 	已完成	c=2 d=0.0205482 t=6213
yi wei 	以爲	c=2 d=1.00449 t=5998
yi wen 	疑問	c=1 d=4.09094e-007 t=6213
yi xia 	一下	c=1 d=0.00392653 t=6213
yi xie 	一些	c=2 d=0.233585 t=6213
yi yang 	一樣	c=5 d=0.0436294 t=6213
yi you 	已有	c=1 d=0.00167826 t=6213
yi zhi 	一直	c=5 d=0.0375019 t=6213
yi zhi 	一致	c=15 d=1.50107 t=6213
yi zhi 	已知	c=0 d=2.70565e-005 t=6213
yi zhi de 	已知的	c=1 d=0.000271921 t=6213
yi zhi shi 	一直是	c=1 d=1 t=5617
yi zhi ti jia 	一直提價	c=1 d=9.9586e-011 t=6213
yi zhong 	一種	c=1 d=0.0160829 t=6213
yin 	因	c=3 d=0.372343 t=6213
yin ci 	因此	c=15 d=0.415364 t=6213
yin liang 	音量	c=2 d=3.72082e-008 t=6213
yin su 	因素	c=1 d=9.785e-010 t=6213
yin wai ceng 	因外層	c=1 d=1.45975e-009 t=6213
yin wei 	因爲	c=19 d=0.494439 t=6213
ying 	瑩	c=1 d=0.0513033 t=6213
ying gai 	應該	c=52 d=2.30845 t=6213
ying gai shi 	應該是	c=4 d=0.00089311 t=6213
ying pan 	硬盤	c=1 d=1 t=5963
ying wen 	英文	c=0 d=2.58123e-010 t=6213
ying wen de 	英文的	c=1 d=2.59417e-009 t=6213
ying xiang 	影響	c=0 d=3.3396e-011 t=6213
yong 	用	c=20 d=1.57418 t=6213
yong bu liao 	用不了	c=1 d=1 t=5310
yong de 	用的	c=4 d=0.082085 t=6213
yong fa 	用法	c=7 d=0.655307 t=6213
yong hu 	用戶	c=9 d=3.08262 t=6213
yong shen me 	用什麼	c=0 d=0.0010889 t=6213
yong shen me sao 	用什麼掃	c=1 d=0.0109436 t=6213
yong xian cheng 	用現成	c=1 d=0.0572688 t=6213
yong yu 	用語	c=1 d=1 t=6213
you 	有	c=26 d=3.03698 t=6213
you bu fen 	有部分	c=1 d=0.00640933 t=6213
you cha yi 	有差異	c=1 d=7.50456e-006 t=6213
you chong fu 	有重複	c=1 d=1 t=4876
you de 	有的	c=1 d=3.9879e-009 t=6213
you dian 	有點	c=2 d=0.0162445 t=6213
you dian ji 	有點擊	c=1 d=1.93111e-007 t=6213
you dian wen ti 	有點問題	c=1 d=1 t=5546
you duo da 	有多大	c=1 d=1.42715e-008 t=6213
you duo shao 	有多少	c=1 d=1.02336e-007 t=6213
you gai dong 	有改動	c=2 d=0.054204 t=6213
you ge 	有個	c=9 d=1.17282 t=6213
you geng xin 	有更新	c=2 d=0.234615 t=6213
you gong ju 	有工具	c=1 d=0.00249118 t=6213
you gua 	又挂	c=0 d=0.00109985 t=6213
you gua le 	又挂了	c=1 d=0.0110536 t=6213
you guang gao wei 	有廣告位	c=1 d=1 t=5184
you guo lv 	有過濾	c=1 d=0.00179097 t=6213
you hei ming dan 	有黑名單	c=1 d=0.690734 t=6213
you hua 	優化	c=4 d=0.882497 t=6213
you hui quan 	優惠券	c=0 d=0.00112206 t=6213
you jian 	郵件	c=1 d=1.44523e-009 t=6213
you jie jin 	有接近	c=1 d=3.71766e-007 t=6213
you jie shao 	有介紹	c=1 d=7.58256e-010 t=6213
you ke neng 	有可能	c=2 d=0.0186814 t=6213
you kong 	有空	c=2 d=0.612626 t=6213
you le 	有了	c=1 d=0.000916453 t=6213
you liang 	有量	c=4 d=0.033648 t=6213
you liang ge 	有兩個	c=1 d=0.467666 t=6213
you mei you 	有沒有	c=8 d=0.384824 t=6213
you miao shu 	有描述	c=1 d=0.565525 t=6213
you pian wen zhang 	有篇文章	c=1 d=6.46143e-010 t=6213
you qi ta 	有其它	c=2 d=0.0222596 t=6213
you san ge 	有三個	c=1 d=5.40917e-007 t=6213
you sha 	有啥	c=1 d=0.044601 t=6213
you shao bu fen 	有少部分	c=1 d=1.75157e-006 t=6213
you shi 	有時	c=1 d=0.00222055 t=6213
you tou fang 	有投放	c=1 d=1 t=5826
you wen ti 	有問題	c=7 d=0.00845417 t=6213
you xian cheng de 	有現成的	c=1 d=1 t=5915
you xiang guan wen dang 	有相關文檔	c=1 d=0.00591656 t=6213
you xiao 	幼小	c=1 d=1 t=5722
you xiao 	有效	c=1 d=1 t=5723
you xie 	有些	c=2 d=0.474734 t=6213
you xie dai 	有攜帶	c=1 d=1 t=5232
you xin 	有新	c=0 d=0.0701173 t=6213
you xin xu qiu 	有新需求	c=1 d=0.704688 t=6213
you xiu gai 	有修改	c=1 d=0.00882647 t=6213
you xu yao 	有需要	c=1 d=0.0566989 t=6213
you yi ge 	有一個	c=1 d=1 t=5298
you yi lie 	有一列	c=1 d=4.00789e-009 t=6213
you yi zhong 	有一種	c=0 d=3.39827e-010 t=6213
you yong 	有用	c=1 d=0.03657 t=6213
you zhe ge 	有這個	c=1 d=4.06777e-007 t=6213
you zhi 	優質	c=0 d=9.66427e-012 t=6213
you zhi 	有值	c=1 d=0.0186856 t=6213
you zhi zi yuan 	優質資源	c=1 d=9.71272e-011 t=6213
you zi ding yi 	有自定義	c=2 d=8.66338e-006 t=6213
yu 	於	c=4 d=0.352371 t=6213
yu 	語	c=0 d=2.93858e-006 t=6213
yu 	預	c=0 d=1.32426e-011 t=6213
yu gu 	預估	c=0 d=0.1 t=5103
yu jia zai 	預加載	c=1 d=1.33089e-010 t=6213
yu jing 	語境	c=1 d=0.265803 t=6213
yu lan 	預覽	c=2 d=1.99501 t=4905
yu ming 	域名	c=3 d=0.000318147 t=6213
yu shen 	預審	c=1 d=1 t=6061
yu suan 	預算	c=1 d=1 t=5024
yu yan 	語言	c=1 d=0.100259 t=6213
yu yue 	預約	c=0 d=1.62893e-006 t=6213
yuan 	原	c=2 d=0.0256296 t=6213
yuan 	遠	c=1 d=0.000152248 t=6213
yuan cheng 	遠程	c=1 d=0.0273237 t=6213
yuan de 	遠地	c=0 d=0.1 t=4898
yuan li 	原理	c=1 d=0.00606634 t=6213
yuan shi 	原始	c=22 d=0.146345 t=6213
yuan shi zhi 	原始值	c=1 d=1.28823e-009 t=6213
yuan su 	元素	c=0 d=0.0591555 t=6213
yuan yin 	原因	c=4 d=0.307874 t=6213
yue 	月	c=13 d=1.2449 t=6213
yue lai yue da 	越來越大	c=0 d=1.14532e-009 t=6213
yun 	雲	c=0 d=0.180067 t=6213
yun ci ku 	雲詞庫	c=2 d=1.93641 t=6213
yun qi 	運氣	c=0 d=0.000219846 t=6213
yun shu ru 	雲輸入	c=1 d=0.900325 t=6213
yun xing 	運行	c=1 d=0.548812 t=6213
yun ying shang 	運營商	c=1 d=1.01843e-009 t=6213
za ban 	咋辦	c=1 d=1 t=4901
zai 	再	c=0 d=0.1 t=5775
zai 	在	c=32 d=1.79139 t=6213
zai bang 	在幫	c=0 d=5.42133e-005 t=6213
zai bang kan kan 	在幫看看	c=1 d=0.00054485 t=6213
zai bang mang 	在幫忙	c=1 d=1.12516e-005 t=6213
zai dian 	再點	c=0 d=0.000329615 t=6213
zai dian ge 	再點個	c=1 d=0.00331267 t=6213
zai fa 	在发	c=1 d=0.00551656 t=6213
zai feng zhuang yi ceng 	在封裝一層	c=1 d=0.0205478 t=6213
zai gai 	再改	c=1 d=1 t=5897
zai gai hui lai 	再改回來	c=1 d=1 t=5776
zai gei 	再給	c=0 d=2.1992e-008 t=6213
zai gei ge 	再給個	c=1 d=2.21023e-007 t=6213
zai hong ti huan 	在宏替換	c=1 d=2.2386e-010 t=6213
zai hou duan 	在後端	c=1 d=1 t=5056
zai kai fa 	在開發	c=1 d=5.7595e-010 t=6213
zai kan 	再看	c=2 d=0.0352602 t=6213
zai kan ba 	在看吧	c=1 d=0.0121552 t=6213
zai kan kan 	再看看	c=1 d=0.000921047 t=6213
zai le 	在了	c=1 d=0.00208081 t=6213
zai lian jie 	在鏈接	c=1 d=0.000122794 t=6213
zai mai chu 	在賣出	c=1 d=0.0137736 t=6213
zai na li 	在哪裏	c=1 d=1 t=5881
zai pai song le 	在派送了	c=1 d=0.000850233 t=6213
zai san fang 	在三方	c=2 d=1.08416 t=5810
zai shang 	再上	c=1 d=3.52842e-010 t=6213
zai tou 	在投	c=1 d=1 t=6033
zai wai bian 	在外邊	c=1 d=1 t=5510
zai wan cheng 	在完成	c=1 d=1 t=5454
zai xian 	在線	c=2 d=0.441619 t=6213
zai xiu fu 	在修復	c=1 d=7.60089e-009 t=6213
zai xiu gai 	在修改	c=1 d=1 t=5623
zai yong 	在用	c=5 d=0.00116231 t=6213
zai yu 	在於	c=1 d=2.58529e-006 t=6213
zai zuo 	在做	c=1 d=0.70822 t=6213
zan 	咱	c=0 d=0.013068 t=6213
zan men 	咱們	c=5 d=0.631397 t=6213
zan shi 	暫時	c=1 d=1 t=5441
zan ting 	暫停	c=2 d=1.16864 t=5449
zan ting zhuang tai 	暂停状态	c=1 d=1 t=5572
zan ya 	讚呀	c=1 d=0.000183188 t=6213
zao bei 	早唄	c=1 d=0.193013 t=6213
zao shang 	早上	c=1 d=1 t=5523
zao zou 	早走	c=1 d=0.226502 t=6213
ze 	則	c=1 d=1.17148e-009 t=6213
zen me 	怎麼	c=0 d=0.0101266 t=6213
zen me chi 	怎麼吃	c=0 d=0.28499 t=6213
zen me xiang qi 	怎麼想起	c=1 d=5.03217e-010 t=6213
zen me xiu gai 	怎麼修改	c=1 d=1 t=5756
zeng jia 	增加	c=19 d=1.00335 t=6213
zeng jia le 	增加了	c=1 d=5.37012e-010 t=6213
zhai yao 	摘要	c=5 d=6.34608e-009 t=6213
zhan 	棧	c=0 d=0.0995012 t=6213
zhan bi 	佔比	c=1 d=0.00116504 t=6213
zhan shi 	展示	c=6 d=1.31855 t=6213
zhan xian 	展現	c=0 d=0.0336216 t=6213
zhan xian xing shi 	展現形式	c=1 d=0.337902 t=6213
zhang hu 	賬戶	c=1 d=1.81865e-007 t=6213
zhao 	找	c=2 d=0.042655 t=6213
zhao bu dao 	找不到	c=2 d=0.268474 t=6213
zhao le 	找了	c=1 d=7.284e-008 t=6213
zhao liang ge 	找兩個	c=1 d=0.000167421 t=6213
zhe 	這	c=10 d=0.156152 t=6213
zhe bi li 	這比例	c=1 d=0.00782838 t=6213
zhe bian 	這邊	c=6 d=0.0196505 t=6213
zhe bu fen 	這部分	c=1 d=3.41472e-007 t=6213
zhe ge 	這個	c=110 d=5.08013 t=6213
zhe ge lian jie 	這個鏈接	c=1 d=4.95725e-010 t=6213
zhe ge shi 	這個是	c=1 d=2.48601e-008 t=6213
zhe li 	這裏	c=16 d=1.06301 t=6213
zhe li ba 	這裏吧	c=1 d=7.98924e-007 t=6213
zhe li mian 	這裏面	c=1 d=7.54474e-010 t=6213
zhe liang ge 	這兩個	c=3 d=5.30969e-005 t=6213
zhe me 	這麼	c=2 d=0.138124 t=6213
zhe me duo 	這麼多	c=2 d=0.131994 t=6213
zhe me duo de 	這麼多的	c=1 d=7.64029e-011 t=6213
zhe me wan ya 	這麼晚呀	c=1 d=0.0395575 t=6213
zhe pian 	這篇	c=1 d=1.03901e-009 t=6213
zhe san ge 	這三個	c=1 d=1.88799e-006 t=6213
zhe shi 	這是	c=2 d=0.267135 t=6213
zhe shi hou 	這時候	c=1 d=1 t=5085
zhe shi shui 	這是誰	c=1 d=0.0497871 t=6213
zhe su du 	這速度	c=1 d=0.000182274 t=6213
zhe suan 	折算	c=1 d=0.0155297 t=6213
zhe xie 	這些	c=5 d=0.00197934 t=6213
zhe yang 	這樣	c=13 d=1.33097 t=6213
zhe yang chu li 	這樣處理	c=1 d=0.000689186 t=6213
zhe yang shuo ba 	這樣說吧	c=1 d=8.5907e-008 t=6213
zhe yang ye ke yi de 	這樣也可以的	c=1 d=4.6573e-011 t=6213
zhe yi ge 	這一個	c=1 d=1.6814e-006 t=6213
zhe yi tian 	這一天	c=1 d=1.28779e-005 t=6213
zhe zhong 	這種	c=5 d=0.38259 t=6213
zhe zhong cao zuo 	這種操作	c=1 d=0.00538036 t=6213
zhe zhong chang jing 	這種場景	c=1 d=5.6865e-007 t=6213
zhe zhong chang jing ba 	這種場景吧	c=1 d=8.01128e-010 t=6213
zhei ban 	这般	c=0 d=3.29783e-010 t=6213
zhen de 	真的	c=2 d=0.0434136 t=6213
zhen dui 	針對	c=2 d=0.164882 t=6213
zhen dui yu 	針對於	c=4 d=0.151403 t=6213
zhen hua 	真華	c=3 d=0.00074104 t=6213
zhen mei you 	真没有	c=1 d=0.0471227 t=6213
zheng chang 	正常	c=2 d=1.66365 t=5094
zheng ge 	整個	c=2 d=0.0564161 t=6213
zheng he 	整合	c=2 d=1.94649 t=5375
zheng li 	整理	c=0 d=2.32355e-008 t=6213
zheng ming 	證明	c=0 d=0.000169512 t=6213
zheng qu 	爭取	c=1 d=9.63604e-006 t=6213
zheng que 	正確	c=4 d=0.00665989 t=6213
zheng zai 	正在	c=1 d=0.54608 t=6213
zheng zai tou fang 	正在投放	c=1 d=4.70171e-005 t=6213
zhi 	值	c=3 d=0.000868038 t=6213
zhi 	只	c=4 d=0.979592 t=6213
zhi 	智	c=0 d=2.03572e-011 t=6213
zhi chi 	支持	c=19 d=0.159876 t=6213
zhi dao 	指導	c=0 d=0.0489192 t=6213
zhi dao 	直到	c=1 d=0.494109 t=6213
zhi dao le 	知道了	c=0 d=0.0444858 t=6213
zhi ding 	制定	c=0 d=0.00608101 t=6213
zhi ding 	指定	c=1 d=0.0617291 t=6213
zhi fa 	只發	c=0 d=0.000528047 t=6213
zhi fa song 	只發送	c=2 d=8.80325e-005 t=6213
zhi fa yi ci 	只發一次	c=1 d=0.00527382 t=6213
zhi fan hui 	只返回	c=1 d=0.000303539 t=6213
zhi fan hui lai 	只返回來	c=2 d=1.96079 t=6011
zhi hao 	志浩	c=2 d=0.00402593 t=6213
zhi he 	智盒	c=12 d=0.0056189 t=6213
zhi he 	紙盒	c=0 d=1.86051e-011 t=6213
zhi he zhuan fa 	智盒轉發	c=4 d=9.53783e-010 t=6213
zhi he zhuan fa 	紙盒轉發	c=1 d=1.86984e-010 t=6213
zhi hou 	之後	c=5 d=0.0632949 t=6213
zhi ji lu 	只記錄	c=1 d=3.66232e-007 t=6213
zhi jie 	直接	c=6 d=0.57012 t=6213
zhi jie cong 	直接從	c=1 d=1.37783e-006 t=6213
zhi jie gei de 	直接給的	c=1 d=0.0127147 t=6213
zhi jie yong 	直接用	c=2 d=0.190318 t=6213
zhi kan 	只看	c=0 d=0.1 t=5907
zhi kan dian ji 	只看點擊	c=1 d=1 t=5908
zhi neng 	只能	c=7 d=0.765654 t=6213
zhi neng bu tou 	只能不投	c=1 d=0.00190171 t=6213
zhi neng que ren 	只能確認	c=1 d=0.00311976 t=6213
zhi neng shi shi 	只能試試	c=1 d=4.26674e-010 t=6213
zhi neng yong 	只能用	c=1 d=2.33559e-009 t=6213
zhi qian 	之前	c=15 d=0.150731 t=6213
zhi qian de 	之前的	c=1 d=1 t=5666
zhi shi 	只是	c=6 d=0.928106 t=6213
zhi xing 	執行	c=2 d=1.62768 t=6213
zhi xing wen jian 	執行文件	c=1 d=7.375e-007 t=6213
zhi yao 	只要	c=3 d=0.344828 t=6213
zhi yao zong shu 	只要總數	c=1 d=1.54575e-006 t=6213
zhi yong 	只用	c=0 d=0.1 t=5786
zhi yong xiao hao 	只用消耗	c=1 d=1 t=5787
zhi you 	只有	c=11 d=0.280614 t=6213
zhi you ni men 	只有你們	c=1 d=0.240508 t=6213
zhi you yi ge 	只有一個	c=1 d=1 t=4892
zhi you zhe yi ge shi jian 	只有這一個時間	c=1 d=1.53407e-005 t=6213
zhi yu 	至於	c=1 d=0.301194 t=6213
zhi zhen 	指針	c=1 d=0.00433948 t=6213
zhi zhong 	之中	c=0 d=0.1 t=5132
zhi zhu 	蜘蛛	c=0 d=0.1 t=4798
zhong 	中	c=4 d=0.0395241 t=6213
zhong de 	中的	c=1 d=3.8408e-008 t=6213
zhong du qu 	中讀取	c=1 d=1 t=5847
zhong guo 	中國	c=2 d=0.000145901 t=6213
zhong guo can ting 	中國餐廳	c=1 d=1 t=4908
zhong guo ren 	中國人	c=1 d=1.77864e-010 t=6213
zhong jian jian 	中間件	c=1 d=1 t=5413
zhong wu 	中午	c=2 d=1.91393 t=5568
zhong ying wen 	中英文	c=1 d=0.00147367 t=6213
zhong ying wen hun he shu ru 	中英文混合輸入	c=2 d=3.63833e-010 t=6213
zhong ying wen qie huan 	中英文切換	c=1 d=2.64657e-009 t=6213
zhou ri 	週日	c=0 d=0.1 t=4901
zhou ri xia wu 	週日下午	c=1 d=1 t=4902
zhu 	主	c=2 d=2.01758e-006 t=6213
zhu ce 	註冊	c=1 d=0.786651 t=6213
zhu jun 	朱儁	c=1 d=7.5617e-007 t=6213
zhu shi 	註釋	c=1 d=0.0235177 t=6213
zhu shui 	煮水	c=0 d=0.00397558 t=6213
zhu shui jiao 	煮水餃	c=1 d=0.0399551 t=6213
zhu ti 	主題	c=1 d=1 t=4893
zhu yao 	主要	c=3 d=0.0706413 t=6213
zhu yao kao lv 	主要考慮	c=1 d=9.59125e-010 t=6213
zhu yao shi 	主要是	c=2 d=4.64975e-010 t=6213
zhua 	抓	c=0 d=7.96823e-006 t=6213
zhua le yi duan shi jian 	抓了一段時間	c=1 d=3.39711e-005 t=6213
zhua le yi xie shu ju 	抓了一些數據	c=1 d=4.02661e-005 t=6213
zhua qu 	抓取	c=0 d=4.60861e-006 t=6213
zhua xie shu ju 	抓寫數據	c=1 d=5.84456e-006 t=6213
zhuan 	轉	c=3 d=2.77111e-010 t=6213
zhuan cuo le 	轉錯了	c=1 d=5.19884e-011 t=6213
zhuan fa 	轉發	c=5 d=2.5289e-007 t=6213
zhuan huan 	轉換	c=1 d=0.0198411 t=6213
zhuang 	裝	c=1 d=0.00303585 t=6213
zhuang ge 	裝個	c=2 d=9.33724e-010 t=6213
zhuang tai 	狀態	c=2 d=0.000143547 t=6213
zhuang tai cha xun 	狀態查詢	c=1 d=9.23431e-005 t=6213
zhuang wan 	裝完	c=1 d=0.0315873 t=6213
zhun bei hao le 	準備好了	c=0 d=8.82948e-008 t=6213
zhun que 	準確	c=2 d=0.148759 t=6213
zhuo mian 	桌面	c=1 d=1.68317e-008 t=6213
zi 	子	c=1 d=0.0146256 t=6213
zi chuan 	字串	c=3 d=8.0125e-005 t=6213
zi ding yi 	自定義	c=2 d=4.74844e-006 t=6213
zi duan 	字段	c=21 d=3.18187 t=6213
zi fu chuan 	字符串	c=3 d=5.8526e-005 t=6213
zi ji 	自己	c=3 d=0.106767 t=6213
zi ji chu qian 	自己出錢	c=1 d=4.62132e-008 t=6213
zi ji de 	自己的	c=1 d=1 t=5925
zi xi 	仔細	c=2 d=1.99136e-005 t=6213
zi xun 	諮詢	c=0 d=5.89006e-010 t=6213
zi xun xia 	諮詢下	c=1 d=8.98306e-005 t=6213
zi you 	自有	c=1 d=1.42323e-005 t=6213
zi yu ming 	子域名	c=1 d=3.50963e-006 t=6213
zi yuan 	資源	c=2 d=0.0209629 t=6213
zong 	總	c=1 d=4.10808e-005 t=6213
zong biao 	總表	c=1 d=5.58833e-008 t=6213
zong de 	總的	c=2 d=6.9395e-008 t=6213
zong dian ji shu 	總點擊數	c=1 d=4.3417e-009 t=6213
zong gong 	總共	c=2 d=0.155673 t=6213
zong shi 	總是	c=1 d=4.49482e-005 t=6213
zong shu 	總數	c=10 d=3.16548e-005 t=6213
zong shu ju 	總數據	c=4 d=7.77093e-006 t=6213
zong shu shang 	總數上	c=1 d=1.93578e-006 t=6213
zou 	走	c=1 d=0.000569928 t=6213
zou de 	走的	c=1 d=0.19205 t=6213
zu 	組	c=2 d=0.630473 t=6213
zui 	最	c=0 d=9.47291e-012 t=6213
zui duo de 	最多的	c=1 d=4.17146e-009 t=6213
zui hao 	最好	c=6 d=0.296233 t=6213
zui hao shi 	最好是	c=1 d=1 t=5341
zui hao yao yi xia 	最好要一下	c=1 d=5.39612e-008 t=6213
zui hao you ge 	最好有個	c=1 d=1.84168e-008 t=6213
zui hou 	最後	c=2 d=0.0531538 t=6213
zui hou jie guo 	最後結果	c=1 d=1 t=5598
zui hou mian 	最後面	c=1 d=0.122456 t=6213
zui jin 	最近	c=4 d=0.0788688 t=6213
zui jin ru he 	最近如何	c=1 d=1.19783e-006 t=6213
zui kai shi 	最開始	c=2 d=4.56203e-008 t=6213
zui shang mian 	最上面	c=1 d=1 t=5943
zui xin 	最新	c=2 d=9.92455e-007 t=6213
zui zhong 	最終	c=0 d=8.48471e-010 t=6213
zui zhong tiao zhuan 	最終跳轉	c=1 d=8.52724e-009 t=6213
zuo 	做	c=1 d=0.169483 t=6213
zuo bi 	作弊	c=18 d=0.709036 t=6213
zuo bi liang 	作弊量	c=3 d=0.113651 t=6213
zuo bi yong hu 	作弊用戶	c=1 d=0.00195963 t=6213
zuo bu dao 	做不到	c=2 d=0.145876 t=6213
zuo shen me 	做什麼	c=1 d=0.25284 t=6213
zuo tian 	昨天	c=9 d=0.750959 t=6213
zuo wan 	昨晚	c=0 d=2.10208e-006 t=6213
zuo wan gan ma le 	昨晚幹嘛了	c=1 d=2.11261e-005 t=6213
